place,category,x,y,address
B101워크룸,"여행 > 관광,명소 > 도자기,도예촌",37.5442720658839,127.051214613519,서울 성동구 성수동2가 301-97
성동구보도블록변천사 거리,"여행 > 관광,명소 > 테마거리",37.5633660732128,127.056978627934,서울 성동구 용답동 224-1
서울어린이대공원 놀이동산,"여행 > 관광,명소 > 테마파크",37.55147044344215,127.08378909469192,서울 광진구 능동 18
서울어린이대공원 동물원,"여행 > 관광,명소 > 동물원",37.5482386958136,127.082318892024,서울 광진구 능동 18
우리유황온천,"여행 > 관광,명소 > 온천",37.53075638299484,127.0839016807752,서울 광진구 자양동 663-21
서울어린이대공원,"여행 > 관광,명소 > 테마파크",37.5499772549675,127.080235171998,서울 광진구 능동 18
긴고랑계곡,"여행 > 관광,명소 > 계곡",37.562925253932,127.096220539793,서울 광진구 중곡동 143-146
광진교8번가,"여행 > 관광,명소 > 전망대",37.54449916415587,127.11418651384618,서울 강동구 천호동 522-10
뚝섬전망문화콤플렉스 인증센터,"여행 > 관광,명소 > 자전거여행",37.5320556807962,127.060180364398,서울 광진구 자양동 145-4
뚝섬한강공원 눈썰매장,"스포츠,레저 > 스포츠시설 > 눈썰매장",37.52999235289054,127.06694190913146,서울 광진구 자양동 112
워커힐길,"여행 > 관광,명소 > 테마거리",37.5530960585989,127.109892388308,서울 광진구 광장동 22-1
건국대학교 일감호,"여행 > 관광,명소 > 호수",37.5407427574049,127.076399636666,서울 광진구 화양동 393-1
양꼬치거리,"여행 > 관광,명소 > 테마거리",37.540105493816,127.063106107465,서울 광진구 자양동 16-35
서울레저파크 어린이회관 눈썰매장,"스포츠,레저 > 스포츠시설 > 눈썰매장",37.54564728770453,127.08121387849964,서울 광진구 능동 18-11
건대맛의거리,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5406780333481,127.070361832869,서울 광진구 화양동 6-4
서울어린이대공원 식물원,"여행 > 관광,명소 > 수목원,식물원",37.5486396093988,127.081060959963,서울 광진구 능동 18-40
시립서울천문대,"여행 > 관광,명소 > 천문대",37.5462988559003,127.106030460943,서울 광진구 광장동 303-111
건대양꼬치골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5390225461807,127.0662959828,서울 광진구 자양동 11-2
서울둘레길 5코스 사람과 역사를 잇는 길,"여행 > 관광,명소 > 도보여행 > 둘레길",37.5613793349325,127.10137626848964,경기 구리시 아천동 산 49-1
건대로데오거리,"여행 > 관광,명소 > 테마거리",37.5402471171909,127.067686553447,서울 광진구 자양동 8-5
건대먹자골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5419141366759,127.070476147369,서울 광진구 화양동
중곡동가구거리,"여행 > 관광,명소 > 테마거리",37.5564783346015,127.080997018411,서울 광진구 능동
아차산어울림정원 자생식물원,"여행 > 관광,명소 > 수목원,식물원",37.5521383658138,127.100724349386,서울 광진구 광장동 369-4
광진숲나루 전망대,"여행 > 관광,명소 > 전망대",37.54662261588579,127.09839601637518,서울 광진구 광장동 401-14
건대맛의거리,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5426996356978,127.064470668923,서울 광진구 화양동 42-16
서울어린이대공원 무장애나눔길,"여행 > 관광,명소 > 도보여행 > 무장애나눔길",37.5479462104612,127.083120888861,서울 광진구 능동 18
성동송정둑길,"여행 > 관광,명소 > 도보여행",37.553016752789475,127.0664894485094,서울 성동구 송정동
서울테마산책길 뚝섬숲속길,"여행 > 관광,명소 > 도보여행",37.52795842248039,127.07215999249094,서울 광진구 자양동 112
태형숲1호,"여행 > 관광,명소 > 숲",37.5220510569589,127.097760794106,서울 송파구 신천동 1-1
풍납동토성 남성벽 전망대,"여행 > 관광,명소 > 전망대",37.5277269494438,127.11335205342888,서울 송파구 풍납동 240
자라나는숲,"여행 > 관광,명소 > 전망대",37.5466280152709,127.098403944671,서울 광진구 광장동 401-14
아차산고구려역사길 1코스(아차산고구려역사길),"여행 > 관광,명소 > 도보여행",37.55580759823154,127.10444591727894,서울 광진구 구의동
아차산숲나들길,"여행 > 관광,명소 > 도보여행",37.55346345874286,127.1020932301114,서울 광진구 구의동
그로빈아뜰리에,"여행 > 관광,명소 > 도자기,도예촌",37.561591562913,127.079567397879,서울 광진구 중곡동 257-1
진진낭,"여행 > 관광,명소 > 도자기,도예촌",37.5325847980477,127.079586353358,서울 광진구 자양동 616-13
어린이대공원산책길,"여행 > 관광,명소 > 도보여행",37.55041683170351,127.08039747018864,서울 광진구 능동
아차산고구려역사길 2코스(토성산성어울길연계),"여행 > 관광,명소 > 도보여행",37.52853421633016,127.1143182962915,서울 송파구 풍납동
cerazone,"여행 > 관광,명소 > 도자기,도예촌",37.5470381158421,127.102469212483,서울 광진구 광장동 258-37
효리숲,"여행 > 관광,명소 > 숲",37.5459744184107,127.083696941981,서울 광진구 능동 18
